persona_id,category,matched_in_32k,block_rank,start_message_idx,normalized_rank,n_matched_blocks_persona,n_raw_blocks_persona
71,ask_to_forget,True,70.0,231.0,0.6666666666666666,106,122
71,independent_or_other,True,11.0,39.0,0.10476190476190476,106,122
71,independent_or_other,True,68.0,227.0,0.6476190476190476,106,122
71,independent_or_other,True,48.0,165.0,0.45714285714285713,106,122
71,independent_or_other,True,42.0,145.0,0.4,106,122
71,independent_or_other,True,45.0,155.0,0.42857142857142855,106,122
71,independent_or_other,True,64.0,215.0,0.6095238095238096,106,122
71,independent_or_other,True,33.0,117.0,0.3142857142857143,106,122
71,ask_to_forget,False,,,,106,122
71,independent_or_other,True,29.0,99.0,0.2761904761904762,106,122
71,independent_or_other,True,83.0,273.0,0.7904761904761904,106,122
71,independent_or_other,True,40.0,137.0,0.38095238095238093,106,122
71,independent_or_other,True,43.0,149.0,0.4095238095238095,106,122
71,ask_to_forget,True,44.0,151.0,0.41904761904761906,106,122
71,independent_or_other,True,14.0,47.0,0.13333333333333333,106,122
71,ask_to_forget,True,15.0,49.0,0.14285714285714285,106,122
71,independent_or_other,True,24.0,83.0,0.22857142857142856,106,122
71,independent_or_other,True,66.0,221.0,0.6285714285714286,106,122
71,ask_to_forget,True,67.0,223.0,0.638095238095238,106,122
71,independent_or_other,True,18.0,59.0,0.17142857142857143,106,122
71,ask_to_forget,True,19.0,61.0,0.18095238095238095,106,122
71,independent_or_other,False,,,,106,122
71,ask_to_forget,False,,,,106,122
71,independent_or_other,True,34.0,119.0,0.3238095238095238,106,122
71,ask_to_forget,True,35.0,121.0,0.3333333333333333,106,122
71,independent_or_other,False,,,,106,122
71,independent_or_other,True,38.0,131.0,0.3619047619047619,106,122
71,ask_to_forget,True,39.0,133.0,0.37142857142857144,106,122
71,independent_or_other,True,30.0,101.0,0.2857142857142857,106,122
71,independent_or_other,True,28.0,95.0,0.26666666666666666,106,122
71,independent_or_other,True,55.0,189.0,0.5238095238095238,106,122
71,independent_or_other,True,36.0,125.0,0.34285714285714286,106,122
71,independent_or_other,False,,,,106,122
71,independent_or_other,True,31.0,105.0,0.29523809523809524,106,122
71,ask_to_forget,True,32.0,109.0,0.3047619047619048,106,122
71,independent_or_other,True,46.0,157.0,0.4380952380952381,106,122
71,ask_to_forget,True,47.0,161.0,0.44761904761904764,106,122
71,independent_or_other,True,4.0,15.0,0.0380952380952381,106,122
71,independent_or_other,True,81.0,263.0,0.7714285714285715,106,122
71,ask_to_forget,True,82.0,267.0,0.780952380952381,106,122
71,independent_or_other,True,50.0,171.0,0.47619047619047616,106,122
71,independent_or_other,True,20.0,65.0,0.19047619047619047,106,122
71,ask_to_forget,True,21.0,71.0,0.2,106,122
71,independent_or_other,False,,,,106,122
71,independent_or_other,True,16.0,53.0,0.1523809523809524,106,122
71,ask_to_forget,True,17.0,55.0,0.1619047619047619,106,122
71,independent_or_other,True,58.0,199.0,0.5523809523809524,106,122
71,independent_or_other,True,56.0,191.0,0.5333333333333333,106,122
71,ask_to_forget,True,57.0,195.0,0.5428571428571428,106,122
71,independent_or_other,True,62.0,209.0,0.5904761904761905,106,122
71,independent_or_other,True,71.0,235.0,0.6761904761904762,106,122
71,ask_to_forget,True,72.0,237.0,0.6857142857142857,106,122
71,independent_or_other,True,76.0,249.0,0.7238095238095238,106,122
71,ask_to_forget,True,77.0,251.0,0.7333333333333333,106,122
71,independent_or_other,True,78.0,255.0,0.7428571428571429,106,122
71,ask_to_forget,True,79.0,257.0,0.7523809523809524,106,122
71,independent_or_other,True,9.0,33.0,0.08571428571428572,106,122
71,ask_to_forget,True,10.0,35.0,0.09523809523809523,106,122
71,independent_or_other,True,51.0,175.0,0.4857142857142857,106,122
71,ask_to_forget,True,52.0,179.0,0.49523809523809526,106,122
71,independent_or_other,True,59.0,201.0,0.5619047619047619,106,122
71,independent_or_other,False,,,,106,122
71,native_update,True,84.0,277.0,0.8,106,122
71,independent_or_other,True,53.0,183.0,0.5047619047619047,106,122
71,ask_to_forget,True,54.0,185.0,0.5142857142857142,106,122
71,independent_or_other,True,63.0,213.0,0.6,106,122
71,independent_or_other,True,37.0,129.0,0.3523809523809524,106,122
71,native_update,False,,,,106,122
71,native_update,True,85.0,281.0,0.8095238095238095,106,122
71,native_update,True,97.0,313.0,0.9238095238095239,106,122
71,native_update,True,86.0,285.0,0.819047619047619,106,122
71,native_update,True,87.0,287.0,0.8285714285714286,106,122
71,native_update,True,99.0,319.0,0.9428571428571428,106,122
71,native_update,True,88.0,289.0,0.8380952380952381,106,122
71,native_update,True,89.0,291.0,0.8476190476190476,106,122
71,native_update,True,90.0,295.0,0.8571428571428571,106,122
71,native_update,True,91.0,297.0,0.8666666666666667,106,122
71,native_update,True,92.0,299.0,0.8761904761904762,106,122
71,independent_or_other,True,25.0,85.0,0.23809523809523808,106,122
71,ask_to_forget,True,26.0,87.0,0.24761904761904763,106,122
71,native_update,True,93.0,303.0,0.8857142857142857,106,122
71,independent_or_other,True,65.0,217.0,0.6190476190476191,106,122
71,native_update,True,98.0,317.0,0.9333333333333333,106,122
71,native_update,False,,,,106,122
71,native_update,True,103.0,329.0,0.9809523809523809,106,122
71,native_update,True,95.0,309.0,0.9047619047619048,106,122
71,native_update,True,105.0,333.0,1.0,106,122
71,independent_or_other,True,2.0,7.0,0.01904761904761905,106,122
71,ask_to_forget,True,3.0,11.0,0.02857142857142857,106,122
71,native_update,True,94.0,307.0,0.8952380952380953,106,122
71,native_update,False,,,,106,122
71,native_update,True,102.0,325.0,0.9714285714285714,106,122
71,independent_or_other,True,73.0,241.0,0.6952380952380952,106,122
71,ask_to_forget,True,74.0,243.0,0.7047619047619048,106,122
71,native_update,False,,,,106,122
71,independent_or_other,True,41.0,143.0,0.3904761904761905,106,122
71,native_update,True,101.0,323.0,0.9619047619047619,106,122
71,native_update,True,96.0,311.0,0.9142857142857143,106,122
71,native_update,True,104.0,331.0,0.9904761904761905,106,122
71,independent_or_other,True,12.0,41.0,0.11428571428571428,106,122
71,ask_to_forget,True,13.0,43.0,0.12380952380952381,106,122
71,independent_or_other,True,8.0,31.0,0.0761904761904762,106,122
71,independent_or_other,True,80.0,261.0,0.7619047619047619,106,122
71,native_update,True,100.0,321.0,0.9523809523809523,106,122
71,independent_or_other,False,,,,106,122
71,independent_or_other,False,,,,106,122
71,independent_or_other,False,,,,106,122
71,independent_or_other,True,49.0,167.0,0.4666666666666667,106,122
76,independent_or_other,True,52.0,162.0,0.7123287671232876,74,104
76,independent_or_other,True,27.0,87.0,0.3698630136986301,74,104
76,ask_to_forget,True,28.0,91.0,0.3835616438356164,74,104
76,ask_to_forget,True,39.0,125.0,0.5342465753424658,74,104
76,ask_to_forget,False,,,,74,104
76,independent_or_other,True,13.0,43.0,0.1780821917808219,74,104
76,ask_to_forget,True,14.0,47.0,0.1917808219178082,74,104
76,independent_or_other,True,37.0,117.0,0.5068493150684932,74,104
76,independent_or_other,False,,,,74,104
76,independent_or_other,False,,,,74,104
76,independent_or_other,True,11.0,35.0,0.1506849315068493,74,104
76,independent_or_other,True,7.0,23.0,0.0958904109589041,74,104
76,ask_to_forget,True,8.0,27.0,0.1095890410958904,74,104
76,independent_or_other,True,9.0,31.0,0.1232876712328767,74,104
76,independent_or_other,True,34.0,109.0,0.4657534246575342,74,104
76,ask_to_forget,True,35.0,111.0,0.4794520547945205,74,104
76,independent_or_other,True,40.0,129.0,0.547945205479452,74,104
76,ask_to_forget,True,41.0,131.0,0.5616438356164384,74,104
76,independent_or_other,True,36.0,115.0,0.4931506849315068,74,104
76,independent_or_other,True,42.0,135.0,0.5753424657534246,74,104
76,ask_to_forget,True,25.0,79.0,0.3424657534246575,74,104
76,independent_or_other,True,10.0,33.0,0.136986301369863,74,104
76,independent_or_other,True,21.0,71.0,0.2876712328767123,74,104
76,independent_or_other,True,31.0,101.0,0.4246575342465753,74,104
76,independent_or_other,True,3.0,15.0,0.0410958904109589,74,104
76,independent_or_other,True,5.0,19.0,0.0684931506849315,74,104
76,independent_or_other,False,,,,74,104
76,independent_or_other,False,,,,74,104
76,independent_or_other,False,,,,74,104
76,ask_to_forget,False,,,,74,104
76,independent_or_other,True,50.0,158.0,0.684931506849315,74,104
76,independent_or_other,True,26.0,83.0,0.3561643835616438,74,104
76,independent_or_other,True,0.0,1.0,0.0,74,104
76,ask_to_forget,True,1.0,5.0,0.0136986301369863,74,104
76,independent_or_other,True,16.0,55.0,0.2191780821917808,74,104
76,ask_to_forget,True,17.0,57.0,0.2328767123287671,74,104
76,independent_or_other,True,29.0,95.0,0.3972602739726027,74,104
76,ask_to_forget,True,30.0,97.0,0.410958904109589,74,104
76,independent_or_other,True,48.0,151.0,0.6575342465753424,74,104
76,ask_to_forget,False,,,,74,104
76,independent_or_other,True,19.0,65.0,0.2602739726027397,74,104
76,ask_to_forget,True,20.0,67.0,0.273972602739726,74,104
76,independent_or_other,True,46.0,145.0,0.6301369863013698,74,104
76,ask_to_forget,True,47.0,147.0,0.6438356164383562,74,104
76,independent_or_other,True,49.0,155.0,0.6712328767123288,74,104
76,ask_to_forget,False,,,,74,104
76,independent_or_other,True,54.0,168.0,0.7397260273972602,74,104
76,independent_or_other,False,,,,74,104
76,independent_or_other,False,,,,74,104
76,independent_or_other,False,,,,74,104
76,ask_to_forget,False,,,,74,104
76,independent_or_other,True,51.0,160.0,0.6986301369863014,74,104
76,independent_or_other,True,12.0,39.0,0.1643835616438356,74,104
76,native_update,False,,,,74,104
76,independent_or_other,True,22.0,73.0,0.3013698630136986,74,104
76,native_update,False,,,,74,104
76,native_update,False,,,,74,104
76,native_update,False,,,,74,104
76,native_update,False,,,,74,104
76,independent_or_other,True,24.0,77.0,0.3287671232876712,74,104
76,native_update,True,55.0,172.0,0.7534246575342466,74,104
76,native_update,True,56.0,176.0,0.7671232876712328,74,104
76,native_update,True,71.0,212.0,0.9726027397260274,74,104
76,native_update,True,57.0,180.0,0.7808219178082192,74,104
76,native_update,False,,,,74,104
76,native_update,True,58.0,182.0,0.7945205479452054,74,104
76,native_update,True,59.0,184.0,0.8082191780821918,74,104
76,native_update,True,67.0,204.0,0.9178082191780822,74,104
76,native_update,False,,,,74,104
76,native_update,True,60.0,186.0,0.821917808219178,74,104
76,native_update,False,,,,74,104
76,native_update,False,,,,74,104
76,independent_or_other,True,32.0,103.0,0.4383561643835616,74,104
76,ask_to_forget,True,33.0,105.0,0.4520547945205479,74,104
76,native_update,False,,,,74,104
76,independent_or_other,True,38.0,121.0,0.5205479452054794,74,104
76,independent_or_other,True,18.0,61.0,0.2465753424657534,74,104
76,independent_or_other,True,23.0,75.0,0.3150684931506849,74,104
76,native_update,False,,,,74,104
76,native_update,True,70.0,210.0,0.958904109589041,74,104
76,independent_or_other,True,2.0,9.0,0.0273972602739726,74,104
76,independent_or_other,True,4.0,17.0,0.0547945205479452,74,104
76,independent_or_other,True,15.0,51.0,0.2054794520547945,74,104
76,independent_or_other,True,43.0,137.0,0.589041095890411,74,104
76,independent_or_other,True,44.0,139.0,0.6027397260273972,74,104
76,ask_to_forget,True,45.0,141.0,0.6164383561643836,74,104
76,native_update,True,61.0,188.0,0.8356164383561644,74,104
76,native_update,True,62.0,190.0,0.8493150684931506,74,104
76,native_update,False,,,,74,104
76,native_update,False,,,,74,104
76,native_update,False,,,,74,104
76,native_update,True,66.0,200.0,0.9041095890410958,74,104
76,native_update,False,,,,74,104
76,native_update,True,63.0,194.0,0.863013698630137,74,104
76,independent_or_other,True,53.0,166.0,0.726027397260274,74,104
76,native_update,True,72.0,216.0,0.9863013698630136,74,104
76,native_update,True,73.0,220.0,1.0,74,104
76,native_update,True,64.0,196.0,0.8767123287671232,74,104
76,native_update,False,,,,74,104
76,native_update,True,68.0,206.0,0.9315068493150684,74,104
76,native_update,True,65.0,198.0,0.8904109589041096,74,104
76,native_update,True,69.0,208.0,0.9452054794520548,74,104
76,independent_or_other,False,,,,74,104
76,independent_or_other,True,6.0,21.0,0.0821917808219178,74,104
78,independent_or_other,False,,,,81,101
78,ask_to_forget,False,,,,81,101
78,independent_or_other,False,,,,81,101
78,ask_to_forget,False,,,,81,101
78,independent_or_other,True,43.0,129.0,0.5375,81,101
78,ask_to_forget,True,44.0,133.0,0.55,81,101
78,independent_or_other,True,27.0,83.0,0.3375,81,101
78,independent_or_other,True,42.0,123.0,0.525,81,101
78,independent_or_other,True,61.0,187.0,0.7625,81,101
78,independent_or_other,False,,,,81,101
78,ask_to_forget,False,,,,81,101
78,independent_or_other,True,16.0,51.0,0.2,81,101
78,independent_or_other,True,54.0,167.0,0.675,81,101
78,independent_or_other,True,33.0,99.0,0.4125,81,101
78,independent_or_other,True,0.0,1.0,0.0,81,101
78,ask_to_forget,True,1.0,3.0,0.0125,81,101
78,independent_or_other,True,39.0,113.0,0.4875,81,101
78,independent_or_other,True,2.0,7.0,0.025,81,101
78,independent_or_other,True,53.0,163.0,0.6625,81,101
78,independent_or_other,True,38.0,111.0,0.475,81,101
78,independent_or_other,True,37.0,109.0,0.4625,81,101
78,independent_or_other,True,30.0,89.0,0.375,81,101
78,independent_or_other,True,46.0,139.0,0.575,81,101
78,ask_to_forget,True,47.0,141.0,0.5875,81,101
78,ask_to_forget,False,,,,81,101
78,independent_or_other,True,24.0,73.0,0.3,81,101
78,independent_or_other,True,15.0,49.0,0.1875,81,101
78,independent_or_other,True,6.0,19.0,0.075,81,101
78,independent_or_other,True,20.0,61.0,0.25,81,101
78,ask_to_forget,True,21.0,63.0,0.2625,81,101
78,independent_or_other,True,5.0,17.0,0.0625,81,101
78,independent_or_other,True,50.0,151.0,0.625,81,101
78,independent_or_other,True,51.0,155.0,0.6375,81,101
78,ask_to_forget,True,52.0,159.0,0.65,81,101
78,independent_or_other,True,40.0,117.0,0.5,81,101
78,ask_to_forget,True,41.0,119.0,0.5125,81,101
78,independent_or_other,True,22.0,67.0,0.275,81,101
78,independent_or_other,True,31.0,93.0,0.3875,81,101
78,ask_to_forget,True,32.0,95.0,0.4,81,101
78,independent_or_other,False,,,,81,101
78,independent_or_other,True,9.0,31.0,0.1125,81,101
78,ask_to_forget,True,10.0,33.0,0.125,81,101
78,independent_or_other,True,7.0,23.0,0.0875,81,101
78,ask_to_forget,True,8.0,27.0,0.1,81,101
78,independent_or_other,True,48.0,145.0,0.6,81,101
78,ask_to_forget,True,49.0,147.0,0.6125,81,101
78,independent_or_other,True,34.0,101.0,0.425,81,101
78,ask_to_forget,False,,,,81,101
78,independent_or_other,True,29.0,87.0,0.3625,81,101
78,independent_or_other,False,,,,81,101
78,ask_to_forget,False,,,,81,101
78,independent_or_other,True,13.0,43.0,0.1625,81,101
78,ask_to_forget,True,14.0,45.0,0.175,81,101
78,independent_or_other,True,3.0,9.0,0.0375,81,101
78,ask_to_forget,True,4.0,13.0,0.05,81,101
78,ask_to_forget,False,,,,81,101
78,independent_or_other,True,25.0,77.0,0.3125,81,101
78,ask_to_forget,True,26.0,79.0,0.325,81,101
78,independent_or_other,True,28.0,85.0,0.35,81,101
78,independent_or_other,True,11.0,37.0,0.1375,81,101
78,ask_to_forget,True,12.0,39.0,0.15,81,101
78,independent_or_other,True,56.0,175.0,0.7,81,101
78,independent_or_other,True,23.0,71.0,0.2875,81,101
78,native_update,False,,,,81,101
78,independent_or_other,True,55.0,171.0,0.6875,81,101
78,native_update,True,77.0,233.0,0.9625,81,101
78,native_update,False,,,,81,101
78,native_update,False,,,,81,101
78,native_update,False,,,,81,101
78,independent_or_other,True,35.0,103.0,0.4375,81,101
78,ask_to_forget,True,36.0,105.0,0.45,81,101
78,native_update,True,62.0,191.0,0.775,81,101
78,independent_or_other,True,18.0,55.0,0.225,81,101
78,ask_to_forget,True,19.0,57.0,0.2375,81,101
78,native_update,True,63.0,195.0,0.7875,81,101
78,native_update,False,,,,81,101
78,independent_or_other,True,17.0,53.0,0.2125,81,101
78,independent_or_other,True,58.0,181.0,0.725,81,101
78,independent_or_other,True,59.0,183.0,0.7375,81,101
78,native_update,True,64.0,197.0,0.8,81,101
78,native_update,False,,,,81,101
78,native_update,True,78.0,235.0,0.975,81,101
78,native_update,False,,,,81,101
78,native_update,False,,,,81,101
78,native_update,True,73.0,223.0,0.9125,81,101
78,native_update,True,71.0,217.0,0.8875,81,101
78,native_update,True,65.0,201.0,0.8125,81,101
78,independent_or_other,True,60.0,185.0,0.75,81,101
78,independent_or_other,True,45.0,137.0,0.5625,81,101
78,independent_or_other,True,57.0,177.0,0.7125,81,101
78,native_update,True,72.0,221.0,0.9,81,101
78,native_update,True,66.0,205.0,0.825,81,101
78,native_update,True,79.0,239.0,0.9875,81,101
78,native_update,True,69.0,213.0,0.8625,81,101
78,native_update,True,67.0,209.0,0.8375,81,101
78,native_update,True,68.0,211.0,0.85,81,101
78,native_update,True,74.0,225.0,0.925,81,101
78,native_update,True,80.0,241.0,1.0,81,101
78,native_update,True,75.0,227.0,0.9375,81,101
78,native_update,True,70.0,215.0,0.875,81,101
78,native_update,True,76.0,231.0,0.95,81,101
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,0.0,1.0,0.0,67,113
98,ask_to_forget,True,1.0,3.0,0.015151515151515152,67,113
98,independent_or_other,True,8.0,27.0,0.12121212121212122,67,113
98,ask_to_forget,True,9.0,31.0,0.13636363636363635,67,113
98,independent_or_other,True,4.0,15.0,0.06060606060606061,67,113
98,independent_or_other,True,27.0,90.0,0.4090909090909091,67,113
98,independent_or_other,True,14.0,49.0,0.21212121212121213,67,113
98,independent_or_other,True,42.0,138.0,0.6363636363636364,67,113
98,independent_or_other,True,10.0,35.0,0.15151515151515152,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,34.0,112.0,0.5151515151515151,67,113
98,independent_or_other,True,22.0,71.0,0.3333333333333333,67,113
98,ask_to_forget,True,23.0,75.0,0.3484848484848485,67,113
98,independent_or_other,True,17.0,57.0,0.25757575757575757,67,113
98,ask_to_forget,True,18.0,61.0,0.2727272727272727,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,31.0,104.0,0.4696969696969697,67,113
98,ask_to_forget,True,32.0,106.0,0.48484848484848486,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,36.0,116.0,0.5454545454545454,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,43.0,142.0,0.6515151515151515,67,113
98,independent_or_other,True,39.0,128.0,0.5909090909090909,67,113
98,ask_to_forget,True,40.0,132.0,0.6060606060606061,67,113
98,independent_or_other,False,,,,67,113
98,independent_or_other,True,37.0,122.0,0.5606060606060606,67,113
98,ask_to_forget,True,38.0,124.0,0.5757575757575758,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,21.0,69.0,0.3181818181818182,67,113
98,independent_or_other,False,,,,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,5.0,19.0,0.07575757575757576,67,113
98,ask_to_forget,True,6.0,21.0,0.09090909090909091,67,113
98,independent_or_other,True,47.0,152.0,0.7121212121212122,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,2.0,7.0,0.030303030303030304,67,113
98,ask_to_forget,True,3.0,11.0,0.045454545454545456,67,113
98,independent_or_other,True,12.0,41.0,0.18181818181818182,67,113
98,ask_to_forget,True,13.0,45.0,0.19696969696969696,67,113
98,independent_or_other,True,25.0,86.0,0.3787878787878788,67,113
98,independent_or_other,True,7.0,25.0,0.10606060606060606,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,False,,,,67,113
98,independent_or_other,False,,,,67,113
98,independent_or_other,True,33.0,110.0,0.5,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,native_update,False,,,,67,113
98,independent_or_other,True,19.0,65.0,0.2878787878787879,67,113
98,native_update,True,49.0,160.0,0.7424242424242424,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,native_update,False,,,,67,113
98,native_update,False,,,,67,113
98,native_update,False,,,,67,113
98,native_update,False,,,,67,113
98,native_update,True,65.0,202.0,0.9848484848484849,67,113
98,independent_or_other,True,30.0,100.0,0.45454545454545453,67,113
98,native_update,False,,,,67,113
98,native_update,False,,,,67,113
98,native_update,True,50.0,164.0,0.7575757575757576,67,113
98,native_update,True,63.0,196.0,0.9545454545454546,67,113
98,native_update,True,51.0,166.0,0.7727272727272727,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,native_update,True,52.0,168.0,0.7878787878787878,67,113
98,native_update,True,53.0,172.0,0.803030303030303,67,113
98,native_update,True,54.0,176.0,0.8181818181818182,67,113
98,independent_or_other,True,24.0,79.0,0.36363636363636365,67,113
98,ask_to_forget,False,,,,67,113
98,independent_or_other,True,11.0,37.0,0.16666666666666666,67,113
98,independent_or_other,True,46.0,150.0,0.696969696969697,67,113
98,native_update,True,64.0,198.0,0.9696969696969697,67,113
98,native_update,True,55.0,180.0,0.8333333333333334,67,113
98,native_update,True,56.0,182.0,0.8484848484848485,67,113
98,native_update,True,57.0,184.0,0.8636363636363636,67,113
98,native_update,True,58.0,186.0,0.8787878787878788,67,113
98,native_update,True,59.0,188.0,0.8939393939393939,67,113
98,native_update,False,,,,67,113
98,independent_or_other,True,48.0,156.0,0.7272727272727273,67,113
98,independent_or_other,True,26.0,88.0,0.3939393939393939,67,113
98,independent_or_other,True,16.0,55.0,0.24242424242424243,67,113
98,independent_or_other,False,,,,67,113
98,ask_to_forget,False,,,,67,113
98,native_update,True,60.0,190.0,0.9090909090909091,67,113
98,independent_or_other,True,20.0,67.0,0.30303030303030304,67,113
98,independent_or_other,True,44.0,144.0,0.6666666666666666,67,113
98,ask_to_forget,True,45.0,146.0,0.6818181818181818,67,113
98,native_update,False,,,,67,113
98,native_update,True,66.0,204.0,1.0,67,113
98,independent_or_other,True,41.0,136.0,0.6212121212121212,67,113
98,independent_or_other,True,15.0,53.0,0.22727272727272727,67,113
98,independent_or_other,True,29.0,96.0,0.4393939393939394,67,113
98,independent_or_other,True,35.0,114.0,0.5303030303030303,67,113
98,native_update,False,,,,67,113
98,native_update,True,61.0,192.0,0.9242424242424242,67,113
98,native_update,False,,,,67,113
98,native_update,True,62.0,194.0,0.9393939393939394,67,113
98,native_update,False,,,,67,113
98,independent_or_other,False,,,,67,113
98,independent_or_other,True,28.0,94.0,0.42424242424242425,67,113
99,independent_or_other,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,True,9.0,27.0,0.10227272727272728,89,134
99,ask_to_forget,True,10.0,29.0,0.11363636363636363,89,134
99,independent_or_other,True,19.0,59.0,0.2159090909090909,89,134
99,ask_to_forget,True,20.0,63.0,0.22727272727272727,89,134
99,independent_or_other,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,True,45.0,147.0,0.5113636363636364,89,134
99,independent_or_other,True,71.0,228.0,0.8068181818181818,89,134
99,independent_or_other,True,15.0,47.0,0.17045454545454544,89,134
99,ask_to_forget,True,16.0,49.0,0.18181818181818182,89,134
99,independent_or_other,True,47.0,151.0,0.5340909090909091,89,134
99,independent_or_other,True,36.0,121.0,0.4090909090909091,89,134
99,independent_or_other,True,54.0,175.0,0.6136363636363636,89,134
99,ask_to_forget,True,55.0,177.0,0.625,89,134
99,independent_or_other,True,50.0,161.0,0.5681818181818182,89,134
99,independent_or_other,True,56.0,181.0,0.6363636363636364,89,134
99,ask_to_forget,True,57.0,183.0,0.6477272727272727,89,134
99,independent_or_other,True,27.0,87.0,0.3068181818181818,89,134
99,ask_to_forget,True,28.0,91.0,0.3181818181818182,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,True,34.0,113.0,0.38636363636363635,89,134
99,ask_to_forget,True,35.0,117.0,0.3977272727272727,89,134
99,independent_or_other,True,4.0,13.0,0.045454545454545456,89,134
99,independent_or_other,True,31.0,103.0,0.3522727272727273,89,134
99,ask_to_forget,True,32.0,107.0,0.36363636363636365,89,134
99,independent_or_other,True,11.0,33.0,0.125,89,134
99,ask_to_forget,True,12.0,37.0,0.13636363636363635,89,134
99,independent_or_other,True,61.0,197.0,0.6931818181818182,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,True,29.0,95.0,0.32954545454545453,89,134
99,ask_to_forget,True,30.0,99.0,0.3409090909090909,89,134
99,independent_or_other,True,0.0,1.0,0.0,89,134
99,independent_or_other,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,True,51.0,165.0,0.5795454545454546,89,134
99,independent_or_other,True,68.0,218.0,0.7727272727272727,89,134
99,independent_or_other,True,13.0,41.0,0.14772727272727273,89,134
99,ask_to_forget,True,14.0,43.0,0.1590909090909091,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,True,2.0,7.0,0.022727272727272728,89,134
99,ask_to_forget,True,3.0,9.0,0.03409090909090909,89,134
99,independent_or_other,True,18.0,57.0,0.20454545454545456,89,134
99,independent_or_other,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,True,40.0,133.0,0.45454545454545453,89,134
99,ask_to_forget,True,41.0,135.0,0.4659090909090909,89,134
99,independent_or_other,True,43.0,141.0,0.48863636363636365,89,134
99,ask_to_forget,True,44.0,143.0,0.5,89,134
99,independent_or_other,True,48.0,155.0,0.5454545454545454,89,134
99,ask_to_forget,True,49.0,157.0,0.5568181818181818,89,134
99,independent_or_other,True,21.0,67.0,0.23863636363636365,89,134
99,ask_to_forget,True,22.0,71.0,0.25,89,134
99,independent_or_other,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,True,23.0,75.0,0.26136363636363635,89,134
99,ask_to_forget,True,24.0,79.0,0.2727272727272727,89,134
99,independent_or_other,True,6.0,19.0,0.06818181818181818,89,134
99,independent_or_other,True,64.0,205.0,0.7272727272727273,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,True,37.0,125.0,0.42045454545454547,89,134
99,ask_to_forget,True,38.0,127.0,0.4318181818181818,89,134
99,independent_or_other,True,42.0,139.0,0.4772727272727273,89,134
99,independent_or_other,True,66.0,212.0,0.75,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,True,63.0,203.0,0.7159090909090909,89,134
99,independent_or_other,True,62.0,199.0,0.7045454545454546,89,134
99,independent_or_other,True,33.0,111.0,0.375,89,134
99,independent_or_other,True,1.0,5.0,0.011363636363636364,89,134
99,independent_or_other,True,39.0,131.0,0.4431818181818182,89,134
99,independent_or_other,True,5.0,17.0,0.056818181818181816,89,134
99,ask_to_forget,True,59.0,189.0,0.6704545454545454,89,134
99,independent_or_other,True,69.0,222.0,0.7840909090909091,89,134
99,independent_or_other,False,,,,89,134
99,ask_to_forget,False,,,,89,134
99,independent_or_other,True,26.0,85.0,0.29545454545454547,89,134
99,independent_or_other,False,,,,89,134
99,independent_or_other,True,70.0,226.0,0.7954545454545454,89,134
99,native_update,False,,,,89,134
99,native_update,True,86.0,264.0,0.9772727272727273,89,134
